Ontology ID;Ontology Name;Custom Label;Link;Roles;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000919;grazing-angle X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0000919;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000920;variable angle correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000920;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000921;Osteryoung square-wave voltammetry;;http://purl.obolibrary.org/obo/CHMO_0000921;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000929;frequency-switched Lee-Goldberg cross polarization;;http://purl.obolibrary.org/obo/CHMO_0000929;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000931;heteronuclear two-dimensional nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000931;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000936;reflectance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000936;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000938;transmission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000938;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000940;vector piezoresponse force microscopy;;http://purl.obolibrary.org/obo/CHMO_0000940;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000971;support-coated open-tubular column;;http://purl.obolibrary.org/obo/CHMO_0000971;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000972;porous-layer open-tubular column;;http://purl.obolibrary.org/obo/CHMO_0000972;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000973;wall-coated open-tubular column;;http://purl.obolibrary.org/obo/CHMO_0000973;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000974;open-tubular column;;http://purl.obolibrary.org/obo/CHMO_0000974;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000975;packed column;;http://purl.obolibrary.org/obo/CHMO_0000975;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000976;high-performance liquid chromatography column;;http://purl.obolibrary.org/obo/CHMO_0000976;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000997;chromatography column;;http://purl.obolibrary.org/obo/CHMO_0000997;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001001;column chromatography;;http://purl.obolibrary.org/obo/CHMO_0001001;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001005;planar chromatography;;http://purl.obolibrary.org/obo/CHMO_0001005;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001006;affinity chromatography;;http://purl.obolibrary.org/obo/CHMO_0001006;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001008;paper chromatography;;http://purl.obolibrary.org/obo/CHMO_0001008;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001010;exclusion chromatography;;http://purl.obolibrary.org/obo/CHMO_0001010;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001011;gel filtration chromatography;;http://purl.obolibrary.org/obo/CHMO_0001011;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001012;ion-exclusion chromatography;;http://purl.obolibrary.org/obo/CHMO_0001012;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001014;ion-exchange chromatography;;http://purl.obolibrary.org/obo/CHMO_0001014;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001015;gas-solid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001015;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001016;gas-liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001016;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001049;capillary liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001049;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001050;reversed-phase liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001050;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001051;normal-phase liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001051;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001058;Faraday cup;;http://purl.obolibrary.org/obo/CHMO_0001058;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001059;ion detector;;http://purl.obolibrary.org/obo/CHMO_0001059;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001063;Daly detector;;http://purl.obolibrary.org/obo/CHMO_0001063;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001067;proton detected separated local field spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001067;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001068;R-type recoupling proton detected separated local field spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001068;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001069;far-infrared magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001069;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001070;three-dimensional nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001070;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001071;heteronuclear single quantum coherence total correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001071;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001072;heteronuclear three-dimensional nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001072;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001073;homonuclear three-dimensional nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001073;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001074;time-lapse microscopy;;http://purl.obolibrary.org/obo/CHMO_0001074;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001078;polarization modulation infrared reflection-adsorption spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001078;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001079;15N solid-state nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001079;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001080;13C solid-state nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001080;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001081;125Te nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001081;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001084;time-lapse fluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0001084;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001085;fluorescence-activated cell sorting;;http://purl.obolibrary.org/obo/CHMO_0001085;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001086;photoemission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0001086;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001087;X-ray photoemission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0001087;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001090;kinetic spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001090;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001091;aberration-corrected high-resolution transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0001091;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001093;molecular nonthermal excitation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001093;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001094;furnace ionisation nonthermal excitation spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001094;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001101;synchrotron radiation X-ray emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001101;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001107;positive electrospray ionisation mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001107;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001108;positive electrospray ionisation time-of-flight mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001108;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001109;positive electrospray ionisation tandem mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001109;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001112;super-resolution bright-field microscopy;;http://purl.obolibrary.org/obo/CHMO_0001112;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001113;membrane-inlet mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001113;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001114;solution X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0001114;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001116;ion amperometry;;http://purl.obolibrary.org/obo/CHMO_0001116;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001117;nuclear magnetic resonance diffusometry;;http://purl.obolibrary.org/obo/CHMO_0001117;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001118;pulsed field-gradient spin echo nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001118;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001119;modulus addition using spatially separated echo spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001119;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001120;pulsed gradient non-linear spin echo nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001120;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001122;dynamic force spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001122;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001123;force spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001123;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001128;adsorption chromatography;;http://purl.obolibrary.org/obo/CHMO_0001128;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001129;displacement chromatography;;http://purl.obolibrary.org/obo/CHMO_0001129;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001137;in situ X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0001137;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001138;in situ synchrotron XRD;;http://purl.obolibrary.org/obo/CHMO_0001138;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001139;scanning probe X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0001139;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001140;differential confocal microscopy;;http://purl.obolibrary.org/obo/CHMO_0001140;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001141;207Pb nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001141;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001142;207Pb magic angle spinning nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001142;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001143;1H magic angle spinning nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001143;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001144;93Nb solid-state nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001144;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001145;93Nb nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001145;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001146;1H-13C heteronuclear single quantum coherence;;http://purl.obolibrary.org/obo/CHMO_0001146;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001147;1H-15N heteronuclear single quantum coherence;;http://purl.obolibrary.org/obo/CHMO_0001147;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001148;1H-13C heteronuclear multiple bond coherence;;http://purl.obolibrary.org/obo/CHMO_0001148;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001149;1H-15N heteronuclear multiple bond coherence;;http://purl.obolibrary.org/obo/CHMO_0001149;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001150;1H-1H correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001150;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001151;1H-1H nuclear Overhauser enhancement spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001151;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001152;small-angle X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0001152;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001154;29Si magic angle spinning nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001154;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001155;29Si nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001155;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001157;single pulse-pulsed laser polymerization-near-infrared technique;;http://purl.obolibrary.org/obo/CHMO_0001157;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001158;single pulse-pulsed laser polymerization-electron spin resonance;;http://purl.obolibrary.org/obo/CHMO_0001158;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001159;pulsed laser polymerisation-size exclusion chromatography;;http://purl.obolibrary.org/obo/CHMO_0001159;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001160;Raman circular dichroism spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001160;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001161;reflectance circular dichroism spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001161;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001162;pulsed laser polymerisation-size exclusion chromatography-nuclear magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001162;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001163;tensiometry;;http://purl.obolibrary.org/obo/CHMO_0001163;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001164;pendant-drop tensiometry;;http://purl.obolibrary.org/obo/CHMO_0001164;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001165;sessile-drop tensiometry;;http://purl.obolibrary.org/obo/CHMO_0001165;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001166;dynamic-surface tensiometry;;http://purl.obolibrary.org/obo/CHMO_0001166;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001167;sorption-desorption measurement;;http://purl.obolibrary.org/obo/CHMO_0001167;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001168;sorption measurement;;http://purl.obolibrary.org/obo/CHMO_0001168;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001169;nitrogen sorption measurement;;http://purl.obolibrary.org/obo/CHMO_0001169;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001173;13C-13C nuclear Overhauser enhancement spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001173;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001174;transmission electron microscopy selected area electron diffraction;;http://purl.obolibrary.org/obo/CHMO_0001174;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001175;27Al nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001175;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001176;27Al magic angle spinning nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001176;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001177;para-hydrogen induced polarisation enhanced nuclear magnetic resonance  spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001177;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001178;only para-hydrogen spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001178;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001179;1H only para-hydrogen spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001179;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001180;only para-hydrogen spectroscopy correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001180;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001181;1H-1H only para-hydrogen spectroscopy correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001181;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001182;laser light scattering;;http://purl.obolibrary.org/obo/CHMO_0001182;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001189;17O nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001189;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001190;17O magic angle spinning nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001190;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001191;51V magic angle spinning nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001191;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001192;7Li nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001192;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001193;14N magic angle spinning nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001193;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001194;14N nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001194;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001195;Hadamard-encoded nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001195;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001196;Hadamard-encoded total correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001196;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001197;two-dimensional total correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001197;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001198;one-dimensional total correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001198;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001199;13C-13C total correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001199;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001200;electrochemiluminescence detection;;http://purl.obolibrary.org/obo/CHMO_0001200;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001201;multiple-quantum excitation in combination with magic angle spinning;;http://purl.obolibrary.org/obo/CHMO_0001201;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001202;satellite transition magic angle spinning;;http://purl.obolibrary.org/obo/CHMO_0001202;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001203;satellite transition magic angle spinning with self-compensation for the magic angle misset;;http://purl.obolibrary.org/obo/CHMO_0001203;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001204;triple-quantum excitation in combination with magic angle spinning;;http://purl.obolibrary.org/obo/CHMO_0001204;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001205;central transition magic angle spinning;;http://purl.obolibrary.org/obo/CHMO_0001205;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001206;five-quantum excitation in combination with magic angle spinning;;http://purl.obolibrary.org/obo/CHMO_0001206;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001207;inverse satellite transition magic angle spinning;;http://purl.obolibrary.org/obo/CHMO_0001207;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001208;87Rb nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001208;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001209;anion-exchange chromatography;;http://purl.obolibrary.org/obo/CHMO_0001209;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001210;cation-exchange chromatography;;http://purl.obolibrary.org/obo/CHMO_0001210;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001215;magnetic resonance method;;http://purl.obolibrary.org/obo/CHMO_0001215;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001216;optically detected magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001216;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001217;zero-field optically detected magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001217;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001218;absorption detected magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001218;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001219;delayed emission detected magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001219;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001220;delayed fluorescence detected magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001220;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001221;fluorescence detected magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001221;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001222;phosphorescence detected magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001222;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001223;reaction yield detected magnetic resonance;;http://purl.obolibrary.org/obo/CHMO_0001223;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001226;analytical solution calorimetry;;http://purl.obolibrary.org/obo/CHMO_0001226;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001227;batch injection calorimetry;;http://purl.obolibrary.org/obo/CHMO_0001227;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001231;catalysed chemiluminescence detection;;http://purl.obolibrary.org/obo/CHMO_0001231;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001232;continuous-flow calorimetry;;http://purl.obolibrary.org/obo/CHMO_0001232;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001233;constant-current chronopotentiometric stripping;;http://purl.obolibrary.org/obo/CHMO_0001233;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001238;inversion recovery total correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001238;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001239;inversion recovery;;http://purl.obolibrary.org/obo/CHMO_0001239;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001240;differential scanning fluorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001240;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001241;elastic recoil detection analysis;;http://purl.obolibrary.org/obo/CHMO_0001241;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001242;heavy-ion elastic recoil detection analysis;;http://purl.obolibrary.org/obo/CHMO_0001242;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001251;magneto-optical rotatory dispersion;;http://purl.obolibrary.org/obo/CHMO_0001251;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001252;183W nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001252;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001253;ultraviolet spectrophotometry;;http://purl.obolibrary.org/obo/CHMO_0001253;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001255;electroluminescence detection;;http://purl.obolibrary.org/obo/CHMO_0001255;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001256;sonoluminescence detection;;http://purl.obolibrary.org/obo/CHMO_0001256;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001257;photoluminescence detection;;http://purl.obolibrary.org/obo/CHMO_0001257;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001259;reversed-phase high-performance liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001259;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001260;pyrolysis gas chromatography;;http://purl.obolibrary.org/obo/CHMO_0001260;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001261;pyrolysis gas chromatography-mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001261;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001262;gas chromatography-infrared spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001262;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001263;pyrolysis gas chromatography-infrared spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001263;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001264;pyrolysis infrared spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001264;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001265;pyrolysis mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001265;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001266;synchrotron small angle X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0001266;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001268;desorption atmospheric pressure chemical ionisation mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001268;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001269;short-column chromatography;;http://purl.obolibrary.org/obo/CHMO_0001269;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001272;electron spin-echo envelope modulation;;http://purl.obolibrary.org/obo/CHMO_0001272;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001274;electrospray-ionisation quadrupole time-of-flight mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001274;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001275;electrospray-ionisation quadrupole time-of-flight tandem mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001275;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001276;size-exclusion chromatography-high performance liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001276;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001277;reversed-phase high-performance liquid chromatography-inductively coupled plasma mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001277;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001278;capillary high-performance liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001278;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001279;nanoflow high-performance liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001279;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001280;reversed-phase nanoflow high-performance liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0001280;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001281;nanoflow high-performance liquid chromatography-inductively coupled plasma mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001281;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001282;nanoflow high-performance liquid chromatography-electrospray ionisation tandem mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001282;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001283;reversed-phase nanoflow high-performance liquid chromatography-inductively coupled plasma mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001283;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001284;nanoflow high-performance liquid chromatography electrospray-ionisation quadrupole time-of-flight tandem mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0001284;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001288;sum-frequency generation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001288;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001294;thin-film X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0001294;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0001295;23Na nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0001295;;;;;;;;;;;;;;;;;;;;;;;;;
